OBJECTID,lon,lat,StaType,DateModif,StnType,ZipCode,State,City,Address2,Address1,Name,Code,StationName,StationFacilityName,StationAliases,x,y
896,-123.939463,44.624184,Curbside Bus Stop only (no shelter),2022-03-09T07:04:17,BUS,97391,OR,Toledo, ,250 Northeast Highway 20, ,TDO,"Toledo, OR", , ,-123.939477492055,44.6241892858737
897,-118.451143,35.132772,Curbside Bus Stop only (no shelter),2021-12-01T07:04:04,BUS,93561,CA,Tehachapi, ,335 West Tehachapi Blvd, ,TEH,"Tehachapi, CA", , ,-118.451155314634,35.1327769607077
898,-111.942815,33.428557,Curbside Bus Stop only (no shelter),2024-11-13T07:07:58,BUS,85282,AZ,Tempe, ,180 South Ash Avenue, ,TEM,"Tempe, AZ", , ,-111.942825991196,33.4285621214918
899,-114.459625,42.586494,Curbside Bus Stop only (no shelter),2018-09-26T07:04:58,BUS,83301,ID,Twin Falls, ,1390 Blue Lakes Boulevard North, ,TFI,"Twin Falls, ID", , ,-114.459637511834,42.5865000155641
900,-121.180275,45.601204,Curbside Bus Stop only (no shelter),2018-09-27T07:05:04,BUS,97058,OR,The Dalles, ,201 East Federal Street, ,THD,"The Dalles, OR", ,"Bingen-White Salmon,White Salmon,Dalles,Wishram",-121.180289259957,45.6012096230031
901,-81.078754,37.956986,Platform with Shelter,2018-09-14T07:04:58,TRAIN,25936,WV,Thurmond, ,Hwy 25 & Hwy 2, ,THN,"Thurmond, WV", , ,-81.0787574752846,37.9569934373909
902,-90.505331,43.986007,Station Building (with waiting room),2017-11-06T07:06:01,TRAIN,54660,WI,Tomah, ,North Superior Avenue and Washington Street, ,TOH,"Tomah, WI", , ,-90.5053378254294,43.9860150273712
903,-83.541721,41.638345,Station Building (with waiting room),2018-09-14T07:04:58,TRAIN,43604,OH,Toledo, ,415 Emerald Avenue, ,TOL,"Toledo, OH", , ,-83.5417255022329,41.6383530270303
904,-95.664916,39.051415,Station Building (with waiting room),2017-11-06T07:06:02,TRAIN,66607,KS,Topeka, ,500 SE Holliday Place, ,TOP,"Topeka, KS", , ,-95.6649237192117,39.0514219117768
905,-82.450777,27.952492,Station Building (with waiting room),2018-07-06T07:04:35,TRAIN,33602,FL,Tampa, ,601 North Nebraska Avenue ,Union Station,TPA,"Tampa, FL",Union Station,Union Station,-82.4507803996764,27.9524971732848
906,-97.345792,31.095883,Station Building (with waiting room),2017-11-06T07:06:02,TRAIN,76501,TX,Temple, ,315 West Avenue B, ,TPL,"Temple, TX", , ,-97.3457995682351,31.0958883917776
907,-123.824635,45.456486,Curbside Bus Stop only (no shelter),2020-07-10T07:05:09,BUS,97141,OR,Tillamook, ,3600 3rd Street,Park & Ride,TPR,"Tillamook, OR",Park & Ride, ,-123.82464964377,45.4564913430571
908,-121.436094,37.761409,Curbside Bus Stop only (no shelter),2019-02-14T07:03:30,BUS,95376,CA,Tracy, ,725 West Clover Road,Wendy's restaurant,TRA,"Tracy, CA",Wendy's restaurant, ,-121.436107064162,37.7614140148847
909,-121.43397,37.696211,Platform with Shelter,2019-02-14T07:03:30,TRAIN,95377,CA,Tracy, ,4800 Tracy Boulevard,ACE Station,TRC,"Tracy, CA",ACE Station, ,-121.433983056064,37.6962160092425
910,-74.75444,40.219011,Station Building (with waiting room),2018-09-14T07:04:58,TRAIN,08609,NJ,Trenton, ,72 South Clinton Avenue, ,TRE,"Trenton, NJ", , ,-74.7544416570654,40.2190191324944
911,-124.086997,43.982227,Platform only (no shelter),2020-12-01T07:04:07,BUS,97439,OR,Florence, ,5647 OR-126,Three Rivers Casino,TRF,"Florence, OR",Three Rivers Casino, ,-124.087011390953,43.982232234687
912,-104.507981,37.172688,Platform only (no shelter),2017-11-06T07:06:02,TRAIN,81082,CO,Trinidad, ,110 West Pine Street, ,TRI,"Trinidad, CO", , ,-104.507990726481,37.1726940821346
913,-120.798009,37.527229,Platform with Shelter,2018-09-14T07:04:58,TRAIN,95316,CA,Denair, ,3800 Santa Fe Avenue, ,TRK,"Turlock-Denair, CA", ,Denair,-120.798021938244,37.5272340399888
914,-83.191026,42.542555,Station Building (with waiting room),2018-09-14T07:04:58,TRAIN,48084,MI,Troy, ,1201 Doyle Drive, ,TRM,"Troy, MI", , ,-83.191030476395,42.5425632047
915,-77.061606,41.381866,Curbside Bus Stop only (no shelter),2018-07-19T07:04:42,BUS,17771,PA,Trout Run, ,68 State Highway 14, ,TRR,"Trout Run, PA", , ,-77.0616084664874,41.3818742706244
916,-120.185387,39.327616,Station Building (with waiting room),2017-11-06T07:06:03,TRAIN,96161,CA,Truckee, ,10065 Donner Pass Road, ,TRU,"Truckee, CA", , ,-120.185400058517,39.3276212442778
917,-85.627845,44.765169,Curbside Bus Stop only (no shelter),2018-09-27T07:05:04,BUS,49684,MI,Traverse City, ,107 Hall Street, ,TRV,"Traverse City, MI", , ,-85.6278504552409,44.765177447642
918,-123.842322,45.456934,Curbside Bus Stop only (no shelter),2020-07-10T07:05:09,BUS,97141,OR,Tillamook, ,204 Laurel Avenue,Transit Center,TTC,"Tillamook, OR",Transit Center, ,-123.842336646163,45.4569393417051
919,-122.748789,45.39476,Curbside Bus Stop only (no shelter),2020-09-13T07:03:31,BUS,97062,OR,Tualatin, ,Southwest 72nd Ave & Bridgeport Rd, ,TUA,"Tualatin, OR", , ,-122.748803467628,45.3947654505366
920,-122.240254,47.461081,Platform with Shelter,2018-09-14T07:04:59,TRAIN,98188,WA,Tukwila, ,7301 Longacres Way, ,TUK,"Tukwila, WA", , ,-122.240268844477,47.4610866186681
921,-110.96677,32.222977,Station Building (with waiting room),2017-11-06T07:06:03,TRAIN,85701,AZ,Tucson, ,400 North Toole Avenue, ,TUS,"Tucson, AZ", , ,-110.966780714437,32.2229820001109
922,-81.957989,28.953067,Curbside Bus Stop only (no shelter),2020-11-23T07:04:27,BUS,32159,FL,Lady Lake, ,13535 North US Highway 441, ,TVF,"The Villages-Lady Lake, FL", ,"Lady Lake,Villages",-81.9579922912411,28.9530724265349
923,-83.531059,44.257281,Curbside Bus Stop only (no shelter),2018-09-27T07:05:04,BUS,48763,MI,Tawas City, ,1020 West Lake Street, ,TWC,"Tawas City, MI", , ,-83.5310637502652,44.2572894810095
924,-79.380762,43.645427,Station Building (with waiting room),2024-03-07T11:42:53,TRAIN,M5J 1E6,ON,Toronto, ,65 Front Street West,Union Station,TWO,"Toronto, ON",Union Station,"Ontario,Union",-79.3807653828574,43.645435584051
925,-94.043082,33.420067,Station Building (with waiting room),2017-11-06T07:06:03,TRAIN,71854,AR,Texarkana, ,100 East Front Street, ,TXA,"Texarkana, AR", , ,-94.0430888526178,33.4200729786149
926,-95.299472,32.354642,Curbside Bus Stop only (no shelter),2021-01-20T07:04:17,BUS,75702,TX,Tyler, ,210 East Oakwood Street, ,TYL,"Tyler, TX", , ,-95.2994791163833,32.354647718584
927,-78.24047,40.667705,Platform with Shelter,2017-11-06T07:06:04,TRAIN,16686,PA,Tyrone, ,Pennsylvania Avenue and West 10th Street, ,TYR,"Tyrone, PA", , ,-78.2404727872352,40.6677130862211
928,-75.223434,43.103892,Station Building (with waiting room),2018-09-14T07:04:59,TRAIN,13501,NY,Utica, ,321 Main Street, ,UCA,"Utica, NY", , ,-75.2234360005354,43.1039006643967
929,-123.199067,39.152872,Curbside Bus Stop only (no shelter),2024-09-05T07:00:00,BUS,95482,CA,Ukiah, ,250 North Orchard Avenue, ,UKH,"Ukiah, CA", ,Mendocino College,-123.199080499465,39.1528769936331
930,-80.134079,36.053956,Curbside Bus Stop only (no shelter),2021-05-20T07:03:55,BUS,27110,NC,Winston-Salem, ,"Martin Luther King, Jr. Drive & Excelsior St. ",Winston-Salem State University,UWS,"Winston-Salem, NC",Winston-Salem State University, ,-80.1340820752211,36.0539630831312
931,-75.985412,36.845913,Curbside Bus Stop only (no shelter),2022-11-29T07:06:47,BUS,23451,VA,Virginia Beach, ,Park Avenue & 20th Street,Hampton Road Transit bus stop,VAB,"Virginia Beach, VA",Hampton Road Transit bus stop, ,-75.9854138527115,36.8459203981508
932,-123.098336,49.273757,Station Building (with waiting room),2018-09-14T07:04:59,TRAIN,V6A 4C7,BC,Vancouver, ,1150 Station Street,Pacific Central Station,VAC,"Vancouver, BC",Pacific Central Station,"Pacific Central,British Columbia",-123.098351440968,49.2737626112165
933,-117.241644,43.981043,Curbside Bus Stop only (no shelter),2021-02-23T07:04:08,BUS,97918,OR,Vale,251 B Street West,Malheur County Courthouse, ,VAE,"Vale, OR", , ,-117.241657267701,43.9810488898488
934,-122.25924,38.100262,Curbside Bus Stop only (no shelter),2021-04-02T07:04:01,BUS,94590,CA,Vallejo, ,311 Sacramento Street,Vallejo Transit Center,VAL,"Vallejo, CA",Vallejo Transit Center, ,-122.259253229735,38.1002669830587
935,-122.686544,45.628901,Station Building (with waiting room),2017-11-06T07:06:04,TRAIN,98660,WA,Vancouver, ,1301 West 11th Street, ,VAN,"Vancouver, WA", , ,-122.686558506296,45.6289064701607
936,-121.718346,37.696986,Platform with Shelter,2019-02-14T07:03:31,TRAIN,94550,CA,Livermore, ,575 South Vasco Road,Vasco Road ACE Station,VAS,"Livermore, CA",Vasco Road ACE Station, ,-121.718359099957,37.6969909889103
937,-123.366097,48.420955,Station Building (with waiting room),2019-02-14T07:03:31,BUS,V8W 2B4,BC,Victoria, ,721 Douglas St.,Capital City Station,VBC,"Victoria, BC",Capital City Station, ,-123.366112258841,48.4209605416968
938,-119.299918,34.276929,Platform with Shelter,2018-07-26T07:04:42,TRAIN,93001,CA,Ventura, ,39 East Harbor Blvd, ,VEC,"Ventura, CA", , ,-119.299930380228,34.2769338198213
939,-123.374174,48.422426,Station Building (with waiting room),2019-02-14T07:03:31,BUS,V8V 1W9,BC,Victoria, ,254 Belleville Street,Clipper Vacations Ferry Terminal,VIF,"Victoria, BC",Clipper Vacations Ferry Terminal, ,-123.374189260394,48.4224315406736
940,-119.288424,36.331892,Station Building (with waiting room),2018-09-26T07:05:00,BUS,93291,CA,Visalia, ,425 E. Oak Street, ,VIS,"Visalia, CA", , ,-119.28843656822,36.3318970310204
941,-90.863828,32.329456,Station Building (with waiting room),2022-11-21T10:50:01,BUS,39180,MS,Vicksburg, ,3046 Indiana Avenue, ,VKS,"Vicksburg, MS", , ,-90.8638339415687,32.3294618900123
942,-88.897649,37.415384,Curbside Bus Stop only (no shelter),2018-09-26T07:05:00,BUS,62995,IL,Vienna, ,504 West Vine Street, ,VNA,"Vienna, IL", , ,-88.8976547249708,37.4153909826715
943,-118.448206,34.211294,Station Building (with waiting room),2018-09-14T07:05:00,TRAIN,91405,CA,Van Nuys, ,7724 Van Nuys Boulevard, ,VNC,"Van Nuys, CA", , ,-118.448218234185,34.2112988621933
944,-73.248824,44.180921,Station Building (with waiting room),2022-07-16T07:04:08,TRAIN,05456,VT,Ferrisburgh, ,49 Park Lane, ,VRN,"Ferrisburgh-Vergennes, VT", ,vergennes,-73.2488254302427,44.1809299345437
945,-117.292956,34.5372,Platform only (no shelter),2019-07-27T07:03:17,TRAIN,92395,CA,Victorville, ,16858 South D Street,Amtrak Station,VRV,"Victorville, CA",Amtrak Station, ,-117.292968065651,34.5372049647021
946,-123.352301,44.051247,Platform only (no shelter),2020-11-19T07:04:08,BUS,97487,OR,Veneta, ,25042 W Broadway, ,VTA,"Veneta, OR", , ,-123.352315294904,44.0512523109043
947,-72.751806,44.335011,Station Building (with waiting room),2017-11-06T07:06:06,TRAIN,05676,VT,Waterbury, ,US Highway 2 and Park Row, ,WAB,"Waterbury-Stowe, VT", ,Stowe,-72.751807276407,44.3350199800155
948,-119.332309,35.594092,Platform with Shelter,2017-11-06T07:06:06,TRAIN,93280,CA,Wasco, ,700 G Street, ,WAC,"Wasco, CA", , ,-119.332321503061,35.5940969539127
949,-72.976604,43.476047,Curbside Bus Stop only (no shelter),2021-06-25T07:04:14,BUS,05773,VT,Wallingford, ,309 North Main Street, ,WAG,"Wallingford, VT", , ,-72.9766052917561,43.4760558164896
950,-91.012717,38.561466,Station Building (with waiting room),2017-11-06T07:06:06,TRAIN,63090,MO,Washington, ,301 West Front Street, ,WAH,"Washington, MO", , ,-91.0127234108063,38.5614730871784
951,-93.7409,38.76275,Station Building (with waiting room),2017-11-06T07:06:06,TRAIN,64093,MO,Warrensburg, ,100 South Holden Street, ,WAR,"Warrensburg, MO", , ,-93.7409071775106,38.7627569733639
952,-77.006422,38.896993,Station Building (with waiting room),2018-04-28T07:04:12,TRAIN,20002,DC,Washington, ,50 Massachusetts Avenue NE,Union Station,WAS,"Washington, DC",Union Station,Union Station,-77.0064242857458,38.8970007864616
953,-89.119758,44.356797,Curbside Bus Stop only (no shelter),2018-09-28T07:04:47,BUS,54981,WI,Waupaca, ,1222 West Fulton Street, ,WAU,"Waupaca, WI", , ,-89.1197644626619,44.3568051727116
954,-76.708564,37.276414,Station Building (with waiting room),2017-11-06T07:06:07,TRAIN,23185,VA,Williamsburg, ,468 North Boundary Street, ,WBG,"Williamsburg, VA", , ,-76.7085660987948,37.2764214641219
955,-122.876382,45.151589,Platform with Shelter,2018-09-27T07:05:05,BUS,97071,OR,Woodburn, ,2900 Tom Tennant Drive, ,WBN,"Woodburn, OR", , ,-122.876396437186,45.151594423042
956,-118.39239,33.975825,Curbside Bus Stop only (no shelter),2018-09-26T07:05:00,BUS,90045,CA,Westchester, ,6860 Park Terrace, ,WCH,"Westchester, CA", , ,-118.39240220632,33.9758298390657
957,-97.132345,31.552239,Curbside Bus Stop only (no shelter),2018-09-27T07:05:05,BUS,76701,TX,Waco, ,301 South 8th Street, ,WCX,"Waco, TX", , ,-97.132352539052,31.5522444890974
958,-77.247852,38.658915,Platform with Shelter,2017-11-06T07:06:07,TRAIN,22194,VA,Woodbridge, ,1040 Express Way, ,WDB,"Woodbridge, VA", , ,-77.2478543462723,38.6589227293134
959,-89.777451,43.626509,Station Building (with waiting room),2018-09-14T07:05:00,TRAIN,53965,WI,Wisconsin Dells, ,100 LaCrosse Street, ,WDL,"Wisconsin Dells, WI", , ,-89.777457569936,43.6265170168132
960,-82.166727,29.790507,Station Building (with waiting room),2018-09-26T07:05:00,BUS,32694,FL,Waldo, ,14648 NE 147th Avenue, ,WDO,"Waldo, FL", , ,-82.1667303822476,29.7905126188559
961,-69.382112,44.101471,Curbside Bus Stop only (no shelter),2018-09-26T07:05:00,BUS,04572,ME,Waldoboro, ,1519 Atlantic Highway, ,WDR,"Waldoboro, ME", , ,-69.3821121356288,44.1014800496469
962,-120.307306,47.421062,Curbside Bus Stop only (no shelter),2024-03-23T07:06:41,BUS,98801,WA,Wenatchee, ,300 South Columbia Street,Link Transit Columbia Station,WEC,"Wenatchee, WA",Link Transit Columbia Station, ,-120.307320513806,47.4210678262795
963,-97.381842,37.274929,Curbside Bus Stop only (no shelter),2021-02-24T07:04:27,BUS,67152,KS,Wellington, ,1400 East 16th Street, ,WEL,"Wellington, KS", , ,-97.3818500026325,37.2749355146925
964,-70.612192,43.320836,Station Building (with waiting room),2017-11-06T07:06:08,TRAIN,04090,ME,Wells, ,696 Sanford Road, ,WEM,"Wells, ME", , ,-70.6121925000304,43.3208448680801
965,-120.306552,47.421556,Platform with Shelter,2018-11-06T07:03:26,TRAIN,98801,WA,Wenatchee, ,1 Kittitas Street,Amtrak Station,WEN,"Wenatchee, WA",Amtrak Station, ,-120.30656651377,47.4215618258592
966,-118.448979,34.068772,Curbside Bus Stop only (no shelter),2018-09-26T07:05:00,BUS,90024,CA,Los Angeles, ,592 Gayley Ave., ,WES,"Westwood UCLA, CA", , ,-118.448991222809,34.0687768461057
967,-72.825221,41.456969,Platform with Shelter,2017-11-08T07:04:19,TRAIN,06492,CT,Wallingford, ,343 North Cherry St.  , ,WFD,"Wallingford, CT", , ,-72.8252221136629,41.4569774419783
968,-114.335575,48.413474,Station Building (with waiting room),2017-11-06T07:06:08,TRAIN,59937,MT,Whitefish, ,500 Depot Street, ,WFH,"Whitefish, MT", , ,-114.335588625142,48.4134805292061
969,-122.529506,43.757389,Platform only (no shelter),2020-11-20T07:04:08,BUS,97492,OR,Westfir, ,46433 Westfir Road, ,WFR,"Westfir, OR", , ,-122.529520115485,43.7573943720508
970,-113.979164,48.496218,Platform only (no shelter),2018-09-14T07:05:00,TRAIN,59936,MT,West Glacier, ,12544 US Highway 2 East, ,WGL,"West Glacier, MT", ,glacier,-113.979177571541,48.4962245731381
971,-73.403207,43.554694,Platform only (no shelter),2017-11-06T07:06:09,TRAIN,12887,NY,Whitehall, ,154 Main Street, ,WHL,"Whitehall, NY", , ,-73.4032084370057,43.5547028154658
972,-97.334058,37.684706,Platform with Shelter,2018-09-27T07:05:06,BUS,67202,KS,Wichita, ,214 South Topeka Street, ,WIC,"Wichita, KS", , ,-97.3340660264205,37.6847125869129
973,-120.966142,45.657669,Platform only (no shelter),2017-11-06T07:06:09,TRAIN,98673,WA,Wishram, ,1 Railroad Avenue, ,WIH,"Wishram, WA", ,"Dalles,The Dalles",-120.966156236799,45.6576746483731
974,-75.551095,39.737263,Station Building (with waiting room),2017-11-06T07:06:09,TRAIN,19801,DE,Wilmington, ,100 South French Street, ,WIL,"Wilmington, DE", , ,-75.5510968804053,39.7372710082252
975,-91.640073,44.044404,Platform with Shelter,2023-01-31T15:11:43,TRAIN,55987,MN,Winona, ,65 East Mark Street, ,WIN,"Winona, MN", , ,-91.6400801621023,44.044411963296
976,-105.817388,39.947566,Platform with Shelter,2017-11-06T07:06:09,TRAIN,80442,CO,Fraser, ,205 Fraser Avenue, ,WIP,"Fraser-Winter Park, CO", ,Winter Park,-105.817398323132,39.9475723896333
977,-89.121201,44.82275,Curbside Bus Stop only (no shelter),2023-04-30T07:00:00,BUS,54499,WI,Wittenberg, ,W17256 Red Oak Lane, ,WIT,"Wittenberg, WI", , ,-89.1212075208259,44.8227582452358
978,-75.883196,41.245024,Station Building (with waiting room),2018-09-27T07:05:06,BUS,18701,PA,Wilkes-Barre, ,47 South Washington Street, ,WKB,"Wilkes-Barre, PA", , ,-75.883198082419,41.2450322904086
979,-121.9629,45.347546,Curbside Bus Stop only (no shelter),2022-03-04T07:04:03,BUS,97067,OR,Welches, ,68280 East Highway 26,76 Gas Station,WLC,"Welches, OR",76 Gas Station, ,-121.962914334678,45.3475515273368
980,-77.000806,41.240347,Station Building (with waiting room),2018-07-19T07:04:42,BUS,17701,PA,Williamsport, ,11 West Church Street, ,WLM,"Williamsport, PA", ,"Lockhaven University,Pennsylvania College,Lycoming College",-77.0008084372044,41.2403552457473
981,-77.908029,35.723135,Station Building (with waiting room),2017-11-06T07:06:10,TRAIN,27893,NC,Wilson, ,401 East Nash Street, ,WLN,"Wilson, NC", ,Goldsboro,-77.9080313842402,35.7231420922931
982,-110.694981,35.021666,Platform with Shelter,2018-09-14T07:05:00,TRAIN,86047,AZ,Winslow, ,303 East Second Street (Route 66), ,WLO,"Winslow, AZ", , ,-110.694991869695,35.0216714074285
983,-71.82978,41.381081,Platform with Shelter,2017-11-06T07:06:10,TRAIN,02891,RI,Westerly, ,14 Railroad Avenue, ,WLY,"Westerly, RI", , ,-71.82978078609,41.3810894604892
984,-112.198135,35.25114,Station Building (with waiting room),2018-11-06T07:03:26,BUS,86046,AZ,Williams, ,1150 West Cataract Lake Road,Holiday Inn Express,WMH,"Williams, AZ",Holiday Inn Express, ,-112.198146188921,35.2511453504614
985,-77.874895,34.251192,Station Building (with waiting room),2018-09-27T07:05:06,BUS,28405,NC,Wilmington, ,505 Cando Street, ,WMN,"Wilmington, NC", , ,-77.8748973007683,34.2511987710133
986,-121.263777,44.763884,Curbside Bus Stop only (no shelter),2021-07-01T07:04:09,BUS,97761,OR,Warm Springs, ,2172 Highway 26, ,WMS,"Warm Springs, OR", , ,-121.263791105265,44.7638895607694
987,-72.642253,41.852013,Platform with Shelter,2017-11-06T07:06:11,TRAIN,06095,CT,Windsor, ,41 Central Street, ,WND,"Windsor, CT", , ,-72.6422540776536,41.8520215245715
988,-72.626101,41.913956,Platform with Shelter,2017-11-06T07:06:11,TRAIN,06096,CT,Windsor Locks, ,South Main Street at Stanton Road, ,WNL,"Windsor Locks, CT", , ,-72.6261020759944,41.9139645366161
989,-72.384985,43.479908,Platform only (no shelter),2017-11-06T07:06:11,TRAIN,05089,VT,Windsor, ,26 Depot Avenue, ,WNM,"Windsor-Mt. Ascutney, VT", ,"Mt. Ascutney,Mt Ascutney,mount ascutney",-72.3849860961356,43.4799168380847
990,-117.73221,40.969044,Platform with Shelter,2017-11-06T07:06:11,TRAIN,89445,NV,Winnemucca, ,209 Railroad Street, ,WNN,"Winnemucca, NV", , ,-117.732222869563,40.9690495870687
991,-83.043073,42.317834,Station Building (with waiting room),2024-03-29T07:06:53,BUS,N9A 7B8,ON,Windsor, ,300 Chatham Street West, ,WNO,"Windsor, ON", , ,-83.0430774110097,42.3178421724488
992,-90.956766,36.06766,Station Building (with waiting room),2017-11-06T07:06:11,TRAIN,72476,AR,Walnut Ridge, ,109 Southwest Front Street, ,WNR,"Walnut Ridge, AR", , ,-90.956772199966,36.0676666277317
993,-80.245561,36.099779,Station Building (with waiting room),2019-02-14T07:03:31,BUS,27101,NC,Winston-Salem, ,100 West 5th Street,Clark Campbell Transp Center,WNS,"Winston-Salem, NC",Clark Campbell Transp Center, ,-80.2455641113997,36.0997860887475
994,-123.901883,46.161461,Curbside Bus Stop only (no shelter),2018-09-27T07:05:06,BUS,97146,OR,Warrenton, ,695 S. Highway 101, ,WNT,"Warrenton, OR", , ,-123.901897805244,46.1614663724754
